period_dt,cat,cpi,coef
2002-02-01,schoes,96.29,1084.0
2002-03-01,schoes,103.15,1084.0
2002-04-01,schoes,104.12,1084.0
2002-05-01,schoes,104.0,1084.0
2002-06-01,schoes,102.49,1084.0
2002-07-01,schoes,92.82,1084.0
2002-08-01,schoes,95.3,1084.0
2002-09-01,schoes,105.07,1084.0
2002-10-01,schoes,106.43,1084.0
2002-11-01,schoes,106.56,1084.0
2002-12-01,schoes,99.2,1084.0
2003-01-01,schoes,92.05,1084.0
2003-02-01,schoes,93.91,1084.0
2003-03-01,schoes,102.87,1084.0
2003-04-01,schoes,102.62,1084.0
2003-05-01,schoes,103.0,1084.0
2003-06-01,schoes,97.43,1084.0
2003-07-01,schoes,91.65,1084.0
2003-08-01,schoes,95.54,1084.0
2003-09-01,schoes,105.41,1084.0
2003-10-01,schoes,105.08,1084.0
2003-11-01,schoes,105.15,1084.0
2003-12-01,schoes,98.44,1084.0
2004-01-01,schoes,91.19,1084.0
2004-02-01,schoes,95.02,1084.0
2004-03-01,schoes,100.18,1084.0
2004-04-01,schoes,101.44,1084.0
2004-05-01,schoes,101.42,1084.0
2004-06-01,schoes,96.73,1084.0
2004-07-01,schoes,89.17,1084.0
2004-08-01,schoes,92.39,1084.0
2004-09-01,schoes,101.67,1084.0
2004-10-01,schoes,103.47,1084.0
2004-11-01,schoes,102.03,1084.0
2004-12-01,schoes,92.83,1084.0
2005-01-01,schoes,88.49,1084.0
2005-02-01,schoes,91.49,1084.0
2005-03-01,schoes,96.31,1084.0
2005-04-01,schoes,98.66,1084.0
2005-05-01,schoes,99.23,1084.0
2005-06-01,schoes,94.66,1084.0
2005-07-01,schoes,88.68,1084.0
2005-08-01,schoes,90.27,1084.0
2005-09-01,schoes,101.18,1084.0
2005-10-01,schoes,102.77,1084.0
2005-11-01,schoes,101.57,1084.0
2005-12-01,schoes,93.9,1084.0
2006-01-01,schoes,88.46,855.0
2006-02-01,schoes,92.44,855.0
2006-03-01,schoes,98.44,855.0
2006-04-01,schoes,101.21,855.0
2006-05-01,schoes,100.63,855.0
2006-06-01,schoes,95.41,855.0
2006-07-01,schoes,86.51,855.0
2006-08-01,schoes,90.94,855.0
2006-09-01,schoes,101.52,855.0
2006-10-01,schoes,103.55,855.0
2006-11-01,schoes,102.67,855.0
2006-12-01,schoes,94.56,855.0
2007-01-01,schoes,88.42,907.0
2007-02-01,schoes,90.43,907.0
2007-03-01,schoes,99.79,907.0
2007-04-01,schoes,102.52,907.0
2007-05-01,schoes,102.5,907.0
2007-06-01,schoes,97.72,907.0
2007-07-01,schoes,90.4,907.0
2007-08-01,schoes,92.82,907.0
2007-09-01,schoes,101.79,907.0
2007-10-01,schoes,102.54,907.0
2007-11-01,schoes,101.36,907.0
2007-12-01,schoes,93.78,907.0
2008-01-01,schoes,87.42,889.0
2008-02-01,schoes,90.01,889.0
2008-03-01,schoes,106.3,889.0
2008-04-01,schoes,108.62,889.0
2008-05-01,schoes,107.61,889.0
2008-06-01,schoes,101.05,889.0
2008-07-01,schoes,89.79,889.0
2008-08-01,schoes,92.19,889.0
2008-09-01,schoes,103.71,889.0
2008-10-01,schoes,104.15,889.0
2008-11-01,schoes,102.15,889.0
2008-12-01,schoes,93.65,889.0
2009-01-01,schoes,86.65,839.0
2009-02-01,schoes,90.66,839.0
2009-03-01,schoes,106.33,839.0
2009-04-01,schoes,108.31,839.0
2009-05-01,schoes,107.17,839.0
2009-06-01,schoes,100.61,839.0
2009-07-01,schoes,91.14,839.0
2009-08-01,schoes,91.51,839.0
2009-09-01,schoes,106.11,839.0
2009-10-01,schoes,106.23,839.0
2009-11-01,schoes,103.55,839.0
2009-12-01,schoes,93.33,839.0
2010-01-01,schoes,88.85,798.0
2010-02-01,schoes,89.78,798.0
2010-03-01,schoes,104.53,798.0
2010-04-01,schoes,107.48,798.0
2010-05-01,schoes,107.44,798.0
2010-06-01,schoes,101.65,798.0
2010-07-01,schoes,94.15,798.0
2010-08-01,schoes,94.26,798.0
2010-09-01,schoes,105.33,798.0
2010-10-01,schoes,105.63,798.0
2010-11-01,schoes,104.82,798.0
2010-12-01,schoes,95.52,798.0
2011-01-01,schoes,91.72,797.0
2011-02-01,schoes,92.07,797.0
2011-03-01,schoes,104.71,797.0
2011-04-01,schoes,109.52,797.0
2011-05-01,schoes,109.29,797.0
2011-06-01,schoes,101.6,797.0
2011-07-01,schoes,94.89,797.0
2011-08-01,schoes,94.73,797.0
2011-09-01,schoes,106.34,797.0
2011-10-01,schoes,107.6,797.0
2011-11-01,schoes,104.42,797.0
2011-12-01,schoes,96.71,797.0
2012-01-01,schoes,91.74,782.0
2012-02-01,schoes,92.76,782.0
2012-03-01,schoes,106.06,782.0
2012-04-01,schoes,108.26,782.0
2012-05-01,schoes,107.43,782.0
2012-06-01,schoes,101.0,782.0
2012-07-01,schoes,94.95,782.0
2012-08-01,schoes,94.25,782.0
2012-09-01,schoes,105.27,782.0
2012-10-01,schoes,106.89,782.0
2012-11-01,schoes,105.01,782.0
2012-12-01,schoes,97.72,782.0
2013-01-01,schoes,93.04,778.0
2013-02-01,schoes,93.12,778.0
2013-03-01,schoes,109.54,778.0
2013-04-01,schoes,111.41,778.0
2013-05-01,schoes,111.38,778.0
2013-06-01,schoes,105.18,778.0
2013-07-01,schoes,98.12,778.0
2013-08-01,schoes,95.18,778.0
2013-09-01,schoes,103.48,778.0
2013-10-01,schoes,106.51,778.0
2013-11-01,schoes,104.84,778.0
2013-12-01,schoes,98.69,778.0
2014-01-01,schoes,92.2,738.0
2014-02-01,schoes,92.37,738.0
2014-03-01,schoes,108.63,738.0
2014-04-01,schoes,110.46,738.0
2014-05-01,schoes,110.11,738.0
2014-06-01,schoes,105.46,738.0
2014-07-01,schoes,96.42,738.0
2014-08-01,schoes,95.1,738.0
2014-09-01,schoes,104.66,738.0
2014-10-01,schoes,106.17,738.0
2014-11-01,schoes,103.96,738.0
2014-12-01,schoes,94.97,738.0
2015-01-01,schoes,89.95,815.0
2015-02-01,schoes,90.73,815.0
2015-03-01,schoes,104.21,815.0
2015-04-01,schoes,107.4,815.0
2015-05-01,schoes,106.25,815.0
2015-06-01,schoes,102.89,815.0
2015-07-01,schoes,95.82,815.0
2015-08-01,schoes,94.5,815.0
2015-09-01,schoes,103.76,815.0
2015-10-01,schoes,105.46,815.0
2015-11-01,schoes,104.19,815.0
2015-12-01,schoes,94.86,815.0
2016-01-01,schoes,89.34,790.0
2016-02-01,schoes,89.54,790.0
2016-03-01,schoes,103.69,790.0
2016-04-01,schoes,106.35,790.0
2016-05-01,schoes,105.8,790.0
2016-06-01,schoes,100.01,790.0
2016-07-01,schoes,94.7,790.0
2016-08-01,schoes,93.74,790.0
2016-09-01,schoes,101.27,790.0
2016-10-01,schoes,104.44,790.0
2016-11-01,schoes,103.14,790.0
2016-12-01,schoes,97.66,790.0
2017-01-01,schoes,89.3,808.0
2017-02-01,schoes,89.89,808.0
2017-03-01,schoes,104.94,808.0
2017-04-01,schoes,108.22,808.0
2017-05-01,schoes,107.94,808.0
2017-06-01,schoes,102.31,808.0
2017-07-01,schoes,95.88,808.0
2017-08-01,schoes,94.52,808.0
2017-09-01,schoes,103.23,808.0
2017-10-01,schoes,104.14,808.0
2017-11-01,schoes,101.84,808.0
2017-12-01,schoes,94.57,808.0
2018-01-01,schoes,88.33,771.0
2018-02-01,schoes,88.24,771.0
2018-03-01,schoes,100.42,771.0
2018-04-01,schoes,102.83,771.0
2018-05-01,schoes,101.35,771.0
2018-06-01,schoes,96.3,771.0
2018-07-01,schoes,91.56,771.0
2018-08-01,schoes,88.92,771.0
2018-09-01,schoes,99.3,771.0
2018-10-01,schoes,100.92,771.0
2018-11-01,schoes,98.59,771.0
2018-12-01,schoes,93.46,771.0
2019-01-01,schoes,88.57,838.0
2019-02-01,schoes,88.81,838.0
2019-03-01,schoes,98.64,838.0
2019-04-01,schoes,100.81,838.0
2019-05-01,schoes,101.34,838.0
2019-06-01,schoes,97.0,838.0
2019-07-01,schoes,92.89,838.0
2019-08-01,schoes,91.55,838.0
2019-09-01,schoes,94.6,838.0
2019-10-01,schoes,96.45,838.0
2019-11-01,schoes,96.5,838.0
2019-12-01,schoes,92.85,838.0
2020-01-01,schoes,90.07,843.0
2020-02-01,schoes,90.12,843.0
2020-03-01,schoes,95.53,843.0
2020-04-01,schoes,92.42,843.0
2020-05-01,schoes,92.29,843.0
2020-06-01,schoes,91.36,843.0
2020-07-01,schoes,88.92,843.0
2020-08-01,schoes,90.27,843.0
2020-09-01,schoes,100.53,843.0
2020-10-01,schoes,102.4,843.0
2020-11-01,schoes,98.08,843.0
2020-12-01,schoes,91.01,843.0
2021-01-01,schoes,87.98,779.0
2021-02-01,schoes,88.08,779.0
2021-03-01,schoes,91.76,779.0
2021-04-01,schoes,94.71,779.0
2021-05-01,schoes,93.23,779.0
2021-06-01,schoes,90.59,779.0
2021-07-01,schoes,86.9,779.0
2021-08-01,schoes,88.63,779.0
2021-09-01,schoes,98.56,779.0
2021-10-01,schoes,101.31,779.0
2021-11-01,schoes,101.43,779.0
2021-12-01,schoes,94.59,779.0
2022-01-01,schoes,87.59,799.0
2022-02-01,schoes,89.14,799.0
2022-03-01,schoes,96.19,799.0
2022-04-01,schoes,98.14,799.0
2022-05-01,schoes,97.62,799.0
2022-06-01,schoes,93.88,799.0
2022-07-01,schoes,91.06,799.0
2022-08-01,schoes,89.38,799.0
2022-09-01,schoes,102.16,799.0
2022-10-01,schoes,104.13,799.0
2022-11-01,schoes,100.15,799.0
2022-12-01,schoes,98.58,799.0
2023-01-01,schoes,95.05,787.0
2023-02-01,schoes,93.15,787.0
1996-01-01,furniture,78.18,2478.0
1996-02-01,furniture,78.42,2478.0
1996-03-01,furniture,78.43,2478.0
1996-04-01,furniture,78.66,2478.0
1996-05-01,furniture,78.72,2478.0
1996-06-01,furniture,78.51,2478.0
1996-07-01,furniture,78.69,2478.0
1996-08-01,furniture,78.6,2478.0
1996-09-01,furniture,78.93,2478.0
1996-10-01,furniture,78.85,2478.0
1996-11-01,furniture,78.94,2478.0
1996-12-01,furniture,79.01,2478.0
1997-01-01,furniture,78.68,2478.0
1997-02-01,furniture,78.86,2478.0
1997-03-01,furniture,78.87,2478.0
1997-04-01,furniture,78.84,2478.0
1997-05-01,furniture,78.84,2478.0
1997-06-01,furniture,78.68,2478.0
1997-07-01,furniture,78.86,2478.0
1997-08-01,furniture,78.88,2478.0
1997-09-01,furniture,78.5,2478.0
1997-10-01,furniture,78.92,2478.0
1997-11-01,furniture,78.87,2478.0
1997-12-01,furniture,78.75,2478.0
1998-01-01,furniture,79.29,2478.0
1998-02-01,furniture,79.55,2478.0
1998-03-01,furniture,79.81,2478.0
1998-04-01,furniture,80.46,2478.0
1998-05-01,furniture,80.59,2478.0
1998-06-01,furniture,80.5,2478.0
1998-07-01,furniture,80.29,2478.0
1998-08-01,furniture,80.53,2478.0
1998-09-01,furniture,81.45,2478.0
1998-10-01,furniture,81.51,2478.0
1998-11-01,furniture,81.49,2478.0
1998-12-01,furniture,81.42,2478.0
1999-01-01,furniture,82.13,2478.0
1999-02-01,furniture,82.71,2478.0
1999-03-01,furniture,83.05,2478.0
1999-04-01,furniture,83.2,2478.0
1999-05-01,furniture,83.73,2478.0
1999-06-01,furniture,84.02,2478.0
1999-07-01,furniture,84.41,2478.0
1999-08-01,furniture,84.21,2478.0
1999-09-01,furniture,83.48,2478.0
1999-10-01,furniture,83.5,2478.0
1999-11-01,furniture,83.54,2478.0
1999-12-01,furniture,83.48,2478.0
2000-01-01,furniture,83.54,2571.0
2000-02-01,furniture,83.69,2571.0
2000-03-01,furniture,84.01,2571.0
2000-04-01,furniture,84.43,2571.0
2000-05-01,furniture,84.86,2571.0
2000-06-01,furniture,84.69,2571.0
2000-07-01,furniture,85.87,2571.0
2000-08-01,furniture,85.66,2571.0
2000-09-01,furniture,86.3,2571.0
2000-10-01,furniture,86.66,2571.0
2000-11-01,furniture,86.97,2571.0
2000-12-01,furniture,86.69,2571.0
2001-01-01,furniture,88.76,2571.0
2001-02-01,furniture,89.83,2571.0
2001-03-01,furniture,90.02,2571.0
2001-04-01,furniture,89.95,2571.0
2001-05-01,furniture,90.21,2571.0
2001-06-01,furniture,90.75,2571.0
2001-07-01,furniture,91.13,2571.0
2001-08-01,furniture,91.07,2571.0
2001-09-01,furniture,91.53,2571.0
2001-10-01,furniture,91.66,2571.0
2001-11-01,furniture,91.51,2571.0
2001-12-01,furniture,92.24,2571.0
2002-01-01,furniture,93.2,2571.0
2002-02-01,furniture,93.92,2571.0
2002-03-01,furniture,93.96,2571.0
2002-04-01,furniture,94.56,2571.0
2002-05-01,furniture,94.94,2571.0
2002-06-01,furniture,95.24,2571.0
2002-07-01,furniture,95.14,2571.0
2002-08-01,furniture,95.14,2571.0
2002-09-01,furniture,95.44,2571.0
2002-10-01,furniture,95.73,2571.0
2002-11-01,furniture,95.61,2571.0
2002-12-01,furniture,95.68,2571.0
2003-01-01,furniture,96.23,2571.0
2003-02-01,furniture,97.29,2571.0
2003-03-01,furniture,96.99,2571.0
2003-04-01,furniture,96.79,2571.0
2003-05-01,furniture,96.84,2571.0
2003-06-01,furniture,97.0,2571.0
2003-07-01,furniture,96.54,2571.0
2003-08-01,furniture,96.27,2571.0
2003-09-01,furniture,95.98,2571.0
2003-10-01,furniture,96.22,2571.0
2003-11-01,furniture,96.04,2571.0
2003-12-01,furniture,95.88,2571.0
2004-01-01,furniture,95.93,2571.0
2004-02-01,furniture,95.88,2571.0
2004-03-01,furniture,96.01,2571.0
2004-04-01,furniture,96.14,2571.0
2004-05-01,furniture,96.01,2571.0
2004-06-01,furniture,95.42,2571.0
2004-07-01,furniture,95.12,2571.0
2004-08-01,furniture,95.31,2571.0
2004-09-01,furniture,95.41,2571.0
2004-10-01,furniture,95.16,2571.0
2004-11-01,furniture,95.48,2571.0
2004-12-01,furniture,95.11,2571.0
2005-01-01,furniture,95.16,2571.0
2005-02-01,furniture,95.26,2571.0
2005-03-01,furniture,95.5,2571.0
2005-04-01,furniture,95.54,2571.0
2005-05-01,furniture,95.23,2571.0
2005-06-01,furniture,94.76,2571.0
2005-07-01,furniture,94.38,2571.0
2005-08-01,furniture,94.3,2571.0
2005-09-01,furniture,94.9,2571.0
2005-10-01,furniture,94.68,2571.0
2005-11-01,furniture,94.7,2571.0
2005-12-01,furniture,94.54,2571.0
2006-01-01,furniture,94.15,1968.0
2006-02-01,furniture,93.88,1968.0
2006-03-01,furniture,94.51,1968.0
2006-04-01,furniture,95.34,1968.0
2006-05-01,furniture,95.14,1968.0
2006-06-01,furniture,95.06,1968.0
2006-07-01,furniture,94.75,1968.0
2006-08-01,furniture,94.47,1968.0
2006-09-01,furniture,94.8,1968.0
2006-10-01,furniture,94.84,1968.0
2006-11-01,furniture,95.03,1968.0
2006-12-01,furniture,95.0,1968.0
2007-01-01,furniture,94.69,1962.0
2007-02-01,furniture,95.06,1962.0
2007-03-01,furniture,95.35,1962.0
2007-04-01,furniture,95.82,1962.0
2007-05-01,furniture,96.31,1962.0
2007-06-01,furniture,96.04,1962.0
2007-07-01,furniture,95.6,1962.0
2007-08-01,furniture,95.88,1962.0
2007-09-01,furniture,95.88,1962.0
2007-10-01,furniture,96.6,1962.0
2007-11-01,furniture,96.95,1962.0
2007-12-01,furniture,97.08,1962.0
2008-01-01,furniture,97.37,2204.0
2008-02-01,furniture,97.87,2204.0
2008-03-01,furniture,98.5,2204.0
2008-04-01,furniture,98.85,2204.0
2008-05-01,furniture,98.82,2204.0
2008-06-01,furniture,98.76,2204.0
2008-07-01,furniture,98.49,2204.0
2008-08-01,furniture,99.34,2204.0
2008-09-01,furniture,99.79,2204.0
2008-10-01,furniture,100.14,2204.0
2008-11-01,furniture,100.44,2204.0
2008-12-01,furniture,100.47,2204.0
2009-01-01,furniture,100.04,2164.0
2009-02-01,furniture,100.2,2164.0
2009-03-01,furniture,100.46,2164.0
2009-04-01,furniture,100.89,2164.0
2009-05-01,furniture,100.87,2164.0
2009-06-01,furniture,101.16,2164.0
2009-07-01,furniture,100.87,2164.0
2009-08-01,furniture,100.9,2164.0
2009-09-01,furniture,101.01,2164.0
2009-10-01,furniture,100.93,2164.0
2009-11-01,furniture,101.18,2164.0
2009-12-01,furniture,101.38,2164.0
2010-01-01,furniture,100.51,2088.0
2010-02-01,furniture,100.42,2088.0
2010-03-01,furniture,100.5,2088.0
2010-04-01,furniture,99.85,2088.0
2010-05-01,furniture,99.66,2088.0
2010-06-01,furniture,99.66,2088.0
2010-07-01,furniture,99.24,2088.0
2010-08-01,furniture,99.59,2088.0
2010-09-01,furniture,99.42,2088.0
2010-10-01,furniture,100.19,2088.0
2010-11-01,furniture,100.09,2088.0
2010-12-01,furniture,99.97,2088.0
2011-01-01,furniture,99.75,1984.0
2011-02-01,furniture,100.02,1984.0
2011-03-01,furniture,100.34,1984.0
2011-04-01,furniture,100.64,1984.0
2011-05-01,furniture,100.22,1984.0
2011-06-01,furniture,99.86,1984.0
2011-07-01,furniture,99.6,1984.0
2011-08-01,furniture,99.58,1984.0
2011-09-01,furniture,100.15,1984.0
2011-10-01,furniture,99.79,1984.0
2011-11-01,furniture,100.18,1984.0
2011-12-01,furniture,100.33,1984.0
2012-01-01,furniture,99.96,1895.0
2012-02-01,furniture,100.12,1895.0
2012-03-01,furniture,100.57,1895.0
2012-04-01,furniture,100.26,1895.0
2012-05-01,furniture,100.71,1895.0
2012-06-01,furniture,100.55,1895.0
2012-07-01,furniture,100.18,1895.0
2012-08-01,furniture,100.38,1895.0
2012-09-01,furniture,100.61,1895.0
2012-10-01,furniture,101.2,1895.0
2012-11-01,furniture,101.78,1895.0
2012-12-01,furniture,101.38,1895.0
2013-01-01,furniture,101.27,1793.0
2013-02-01,furniture,101.01,1793.0
2013-03-01,furniture,101.7,1793.0
2013-04-01,furniture,101.57,1793.0
2013-05-01,furniture,101.54,1793.0
2013-06-01,furniture,101.7,1793.0
2013-07-01,furniture,100.97,1793.0
2013-08-01,furniture,100.13,1793.0
2013-09-01,furniture,100.47,1793.0
2013-10-01,furniture,100.09,1793.0
2013-11-01,furniture,100.22,1793.0
2013-12-01,furniture,99.87,1793.0
2014-01-01,furniture,99.72,1603.0
2014-02-01,furniture,99.85,1603.0
2014-03-01,furniture,101.22,1603.0
2014-04-01,furniture,101.68,1603.0
2014-05-01,furniture,101.07,1603.0
2014-06-01,furniture,100.93,1603.0
2014-07-01,furniture,99.9,1603.0
2014-08-01,furniture,98.57,1603.0
2014-09-01,furniture,98.83,1603.0
2014-10-01,furniture,98.45,1603.0
2014-11-01,furniture,98.93,1603.0
2014-12-01,furniture,98.61,1603.0
2015-01-01,furniture,98.57,1616.0
2015-02-01,furniture,98.84,1616.0
2015-03-01,furniture,100.47,1616.0
2015-04-01,furniture,100.63,1616.0
2015-05-01,furniture,100.53,1616.0
2015-06-01,furniture,101.18,1616.0
2015-07-01,furniture,100.5,1616.0
2015-08-01,furniture,99.78,1616.0
2015-09-01,furniture,99.97,1616.0
2015-10-01,furniture,99.3,1616.0
2015-11-01,furniture,99.9,1616.0
2015-12-01,furniture,100.33,1616.0
2016-01-01,furniture,99.62,1698.0
2016-02-01,furniture,100.13,1698.0
2016-03-01,furniture,101.93,1698.0
2016-04-01,furniture,103.23,1698.0
2016-05-01,furniture,103.54,1698.0
2016-06-01,furniture,102.78,1698.0
2016-07-01,furniture,101.82,1698.0
2016-08-01,furniture,101.59,1698.0
2016-09-01,furniture,101.79,1698.0
2016-10-01,furniture,101.78,1698.0
2016-11-01,furniture,101.59,1698.0
2016-12-01,furniture,102.08,1698.0
2017-01-01,furniture,101.73,1773.0
2017-02-01,furniture,102.21,1773.0
2017-03-01,furniture,103.17,1773.0
2017-04-01,furniture,103.47,1773.0
2017-05-01,furniture,102.5,1773.0
2017-06-01,furniture,102.81,1773.0
2017-07-01,furniture,102.15,1773.0
2017-08-01,furniture,100.86,1773.0
2017-09-01,furniture,100.88,1773.0
2017-10-01,furniture,100.97,1773.0
2017-11-01,furniture,101.55,1773.0
2017-12-01,furniture,101.58,1773.0
2018-01-01,furniture,101.62,1784.0
2018-02-01,furniture,103.44,1784.0
2018-03-01,furniture,103.78,1784.0
2018-04-01,furniture,104.43,1784.0
2018-05-01,furniture,104.16,1784.0
2018-06-01,furniture,104.55,1784.0
2018-07-01,furniture,103.44,1784.0
2018-08-01,furniture,102.11,1784.0
2018-09-01,furniture,102.01,1784.0
2018-10-01,furniture,102.73,1784.0
2018-11-01,furniture,103.3,1784.0
2018-12-01,furniture,103.27,1784.0
2019-01-01,furniture,102.98,2015.0
2019-02-01,furniture,103.61,2015.0
2019-03-01,furniture,104.83,2015.0
2019-04-01,furniture,104.86,2015.0
2019-05-01,furniture,104.87,2015.0
2019-06-01,furniture,104.13,2015.0
2019-07-01,furniture,104.79,2015.0
2019-08-01,furniture,103.69,2015.0
2019-09-01,furniture,103.03,2015.0
2019-10-01,furniture,103.45,2015.0
2019-11-01,furniture,103.86,2015.0
2019-12-01,furniture,104.77,2015.0
2020-01-01,furniture,103.06,1977.0
2020-02-01,furniture,104.73,1977.0
2020-03-01,furniture,104.7,1977.0
2020-04-01,furniture,105.28,1977.0
2020-05-01,furniture,106.24,1977.0
2020-06-01,furniture,106.1,1977.0
2020-07-01,furniture,104.93,1977.0
2020-08-01,furniture,104.68,1977.0
2020-09-01,furniture,103.73,1977.0
2020-10-01,furniture,104.49,1977.0
2020-11-01,furniture,105.5,1977.0
2020-12-01,furniture,106.53,1977.0
2021-01-01,furniture,108.05,2458.0
2021-02-01,furniture,107.97,2458.0
2021-03-01,furniture,109.12,2458.0
2021-04-01,furniture,110.48,2458.0
2021-05-01,furniture,110.07,2458.0
2021-06-01,furniture,110.99,2458.0
2021-07-01,furniture,110.69,2458.0
2021-08-01,furniture,110.66,2458.0
2021-09-01,furniture,109.95,2458.0
2021-10-01,furniture,109.68,2458.0
2021-11-01,furniture,111.48,2458.0
2021-12-01,furniture,113.49,2458.0
2022-01-01,furniture,115.76,2267.0
2022-02-01,furniture,118.77,2267.0
2022-03-01,furniture,120.44,2267.0
2022-04-01,furniture,121.55,2267.0
2022-05-01,furniture,123.61,2267.0
2022-06-01,furniture,124.96,2267.0
2022-07-01,furniture,124.83,2267.0
2022-08-01,furniture,123.92,2267.0
2022-09-01,furniture,124.16,2267.0
2022-10-01,furniture,125.15,2267.0
2022-11-01,furniture,124.88,2267.0
2022-12-01,furniture,127.01,2267.0
2023-01-01,furniture,126.69,2192.0
2023-02-01,furniture,128.87,2192.0
1996-01-01,lighting,92.02,236.0
1996-02-01,lighting,92.02,236.0
1996-03-01,lighting,91.73,236.0
1996-04-01,lighting,91.74,236.0
1996-05-01,lighting,91.93,236.0
1996-06-01,lighting,90.97,236.0
1996-07-01,lighting,90.79,236.0
1996-08-01,lighting,90.79,236.0
1996-09-01,lighting,90.59,236.0
1996-10-01,lighting,90.59,236.0
1996-11-01,lighting,91.22,236.0
1996-12-01,lighting,91.68,236.0
1997-01-01,lighting,91.46,236.0
1997-02-01,lighting,91.46,236.0
1997-03-01,lighting,91.49,236.0
1997-04-01,lighting,91.49,236.0
1997-05-01,lighting,91.63,236.0
1997-06-01,lighting,90.66,236.0
1997-07-01,lighting,91.15,236.0
1997-08-01,lighting,91.15,236.0
1997-09-01,lighting,91.04,236.0
1997-10-01,lighting,91.04,236.0
1997-11-01,lighting,91.14,236.0
1997-12-01,lighting,90.45,236.0
1998-01-01,lighting,91.97,236.0
1998-02-01,lighting,91.97,236.0
1998-03-01,lighting,93.53,236.0
1998-04-01,lighting,93.53,236.0
1998-05-01,lighting,94.39,236.0
1998-06-01,lighting,93.88,236.0
1998-07-01,lighting,93.77,236.0
1998-08-01,lighting,93.77,236.0
1998-09-01,lighting,96.01,236.0
1998-10-01,lighting,96.01,236.0
1998-11-01,lighting,95.85,236.0
1998-12-01,lighting,95.46,236.0
1999-01-01,lighting,94.23,236.0
1999-02-01,lighting,94.58,236.0
1999-03-01,lighting,94.2,236.0
1999-04-01,lighting,93.42,236.0
1999-05-01,lighting,93.22,236.0
1999-06-01,lighting,93.28,236.0
1999-07-01,lighting,93.08,236.0
1999-08-01,lighting,92.71,236.0
1999-09-01,lighting,93.55,236.0
1999-10-01,lighting,93.43,236.0
1999-11-01,lighting,92.89,236.0
1999-12-01,lighting,92.78,236.0
2000-01-01,lighting,92.05,302.0
2000-02-01,lighting,91.61,302.0
2000-03-01,lighting,91.8,302.0
2000-04-01,lighting,92.5,302.0
2000-05-01,lighting,91.36,302.0
2000-06-01,lighting,91.11,302.0
2000-07-01,lighting,92.21,302.0
2000-08-01,lighting,91.72,302.0
2000-09-01,lighting,92.67,302.0
2000-10-01,lighting,92.13,302.0
2000-11-01,lighting,91.92,302.0
2000-12-01,lighting,90.9,302.0
2001-01-01,lighting,94.27,302.0
